Customer_id,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,bureau_score,job,num_dependents,own_telephone,foreign_worker,Spend_debit_card,class
2728,0<=X<200,18,critical/other existing credit,furniture/equipment,7374,<100,unemployed,4,male single,none,4,life insurance,40,stores,own,20,high qualif/self emp/mgmt,1,yes,yes,3553,good
2729,0<=X<200,18,critical/other existing credit,furniture/equipment,3612,<100,>=7,3,female div/dep/mar,none,4,life insurance,37,none,own,10,skilled,1,yes,yes,2654,good
2730,0<=X<200,18,critical/other existing credit,furniture/equipment,6361,<100,>=7,2,male single,none,1,no known property,41,none,own,10,skilled,1,yes,yes,1352,good
2731,0<=X<200,6,delayed previously,furniture/equipment,1050,<100,unemployed,4,male single,none,1,life insurance,35,stores,own,20,high qualif/self emp/mgmt,1,yes,yes,4521,good
2732,0<=X<200,30,all paid,furniture/equipment,3496,>=1000,1<=X<4,4,male single,none,2,car,34,stores,own,10,skilled,2,yes,yes,4130,good
2733,0<=X<200,21,existing paid,furniture/equipment,3976,no known savings,4<=X<7,2,male single,none,3,car,35,none,own,10,skilled,1,yes,yes,73,good
2734,0<=X<200,50,critical/other existing credit,furniture/equipment,775,<100,<1,3,male mar/wid,none,2,life insurance,75,bank,own,50,skilled,8,none,no,3348,good
2735,0<=X<200,36,critical/other existing credit,furniture/equipment,508,>=1000,<1,1,male div/sep,none,3,car,39,bank,own,190,high qualif/self emp/mgmt,12,yes,yes,4537,good
2736,0<=X<200,69,no credits/all paid,furniture/equipment,17136,500<=X<1000,4<=X<7,4,male single,none,1,real estate,32,stores,own,390,unemp/unskilled non res,7,yes,yes,8,good
2737,0<=X<200,70,no credits/all paid,furniture/equipment,15998,<100,4<=X<7,1,male single,none,3,car,34,none,own,270,unemp/unskilled non res,4,yes,yes,1639,good
2738,0<=X<200,11,all paid,furniture/equipment,8207,100<=X<500,>=7,3,male single,none,1,no known property,40,none,own,30,high qualif/self emp/mgmt,14,yes,yes,3894,good
2739,0<=X<200,69,no credits/all paid,furniture/equipment,6297,<100,unemployed,2,male div/sep,none,3,car,49,stores,own,90,unskilled resident,12,none,no,3238,good
2740,0<=X<200,29,delayed previously,furniture/equipment,3598,100<=X<500,unemployed,2,male div/sep,none,3,car,22,bank,own,40,skilled,4,yes,yes,3982,good
2741,0<=X<200,12,existing paid,furniture/equipment,951,100<=X<500,<1,4,female div/dep/mar,none,4,car,27,bank,rent,40,skilled,1,none,yes,751,bad
2742,0<=X<200,12,no credits/all paid,furniture/equipment,2969,<100,<1,4,female div/dep/mar,none,3,life insurance,25,none,rent,20,skilled,1,none,yes,4875,bad
2743,0<=X<200,42,critical/other existing credit,furniture/equipment,345,<100,<1,3,male mar/wid,none,1,no known property,28,bank,rent,420,unskilled resident,10,yes,yes,4792,bad
2744,0<=X<200,15,critical/other existing credit,furniture/equipment,316,<100,<1,1,male single,none,3,life insurance,73,none,rent,130,unemp/unskilled non res,10,yes,yes,3186,good
2745,0<=X<200,44,critical/other existing credit,furniture/equipment,7606,>=1000,<1,1,male single,none,4,no known property,60,none,rent,450,unskilled resident,5,none,yes,4189,good
2746,0<=X<200,35,all paid,furniture/equipment,5332,100<=X<500,4<=X<7,2,male single,none,4,real estate,20,stores,rent,270,high qualif/self emp/mgmt,6,none,no,3053,bad
2747,0<=X<200,67,no credits/all paid,furniture/equipment,11020,500<=X<1000,>=7,2,male div/sep,none,2,real estate,59,bank,rent,210,high qualif/self emp/mgmt,7,none,no,1276,bad
2748,0<=X<200,9,critical/other existing credit,furniture/equipment,1919,<100,4<=X<7,4,male single,none,3,car,35,none,rent,10,skilled,1,yes,yes,3315,good
2749,0<=X<200,18,existing paid,furniture/equipment,1924,no known savings,<1,4,female div/dep/mar,none,3,real estate,27,none,rent,10,skilled,1,none,yes,1961,good
2750,0<=X<200,18,existing paid,furniture/equipment,3001,<100,4<=X<7,2,female div/dep/mar,none,4,real estate,40,none,rent,10,skilled,1,none,yes,1518,good
2751,0<=X<200,12,existing paid,furniture/equipment,983,>=1000,<1,1,female div/dep/mar,none,4,real estate,19,none,rent,10,unskilled resident,1,none,yes,2519,good
2752,0<=X<200,12,existing paid,furniture/equipment,3017,<100,<1,3,female div/dep/mar,none,1,real estate,34,none,rent,10,high qualif/self emp/mgmt,1,none,yes,2134,good
2753,0<=X<200,12,critical/other existing credit,furniture/equipment,3617,<100,>=7,1,male single,none,4,car,28,none,rent,30,skilled,1,yes,yes,2907,good
2754,0<=X<200,37,existing paid,furniture/equipment,602,500<=X<1000,4<=X<7,3,male single,none,3,car,50,none,rent,220,high qualif/self emp/mgmt,3,none,yes,1905,good
2755,0<=X<200,31,no credits/all paid,furniture/equipment,3797,>=1000,4<=X<7,2,male div/sep,none,3,real estate,73,none,rent,130,unemp/unskilled non res,7,yes,yes,119,good
2756,0<=X<200,50,all paid,furniture/equipment,12889,>=1000,4<=X<7,1,male div/sep,none,4,life insurance,45,none,rent,340,unemp/unskilled non res,5,none,no,1460,good
2757,0<=X<200,61,no credits/all paid,furniture/equipment,6507,500<=X<1000,<1,2,male single,none,1,life insurance,68,none,rent,210,skilled,11,yes,no,3322,good
2758,0<=X<200,54,all paid,furniture/equipment,11435,500<=X<1000,<1,2,male single,none,1,car,27,stores,rent,190,skilled,3,yes,no,263,good
2759,0<=X<200,67,existing paid,new car,837,500<=X<1000,unemployed,3,male single,co applicant,2,life insurance,35,bank,for free,90,unemp/unskilled non res,1,none,no,3312,bad
2760,0<=X<200,6,all paid,new car,430,no known savings,1<=X<4,1,male mar/wid,co applicant,1,life insurance,70,bank,for free,280,skilled,7,none,no,2159,bad
2761,0<=X<200,53,delayed previously,new car,471,>=1000,1<=X<4,4,male div/sep,co applicant,2,real estate,56,none,for free,460,skilled,6,yes,no,1300,bad
2762,0<=X<200,52,critical/other existing credit,new car,5737,500<=X<1000,<1,4,male single,co applicant,1,no known property,48,stores,for free,200,unskilled resident,3,none,no,4269,bad
2763,0<=X<200,37,critical/other existing credit,new car,14969,500<=X<1000,4<=X<7,3,male mar/wid,co applicant,2,life insurance,38,stores,for free,150,skilled,2,none,yes,855,bad
2764,0<=X<200,51,critical/other existing credit,new car,3189,100<=X<500,>=7,1,male div/sep,co applicant,4,no known property,38,none,for free,110,unskilled resident,6,none,no,4119,good
2765,0<=X<200,48,all paid,new car,12169,no known savings,unemployed,4,male single,co applicant,4,no known property,36,none,for free,10,high qualif/self emp/mgmt,1,yes,yes,21,good
2766,0<=X<200,60,delayed previously,new car,16395,<100,1<=X<4,2,male single,co applicant,1,no known property,71,bank,for free,390,high qualif/self emp/mgmt,12,none,no,4998,good
2767,0<=X<200,18,critical/other existing credit,new car,5859,>=1000,unemployed,3,male mar/wid,co applicant,2,real estate,42,bank,for free,120,high qualif/self emp/mgmt,13,yes,no,3607,good
2768,0<=X<200,59,delayed previously,new car,13566,<100,4<=X<7,2,male div/sep,co applicant,3,no known property,67,none,for free,470,skilled,8,yes,no,2600,good
2769,0<=X<200,33,existing paid,new car,255,no known savings,>=7,1,male div/sep,co applicant,3,real estate,56,none,own,200,skilled,3,none,yes,3514,bad
2770,0<=X<200,71,critical/other existing credit,new car,412,<100,unemployed,3,male single,co applicant,3,no known property,20,bank,own,200,skilled,5,none,yes,578,good
2771,0<=X<200,26,no credits/all paid,new car,2201,<100,unemployed,2,male div/sep,co applicant,1,no known property,67,bank,own,230,skilled,6,yes,no,3048,bad
2772,0<=X<200,27,no credits/all paid,new car,12176,500<=X<1000,4<=X<7,2,male mar/wid,co applicant,3,no known property,31,bank,own,90,unskilled resident,6,none,yes,2098,bad
2773,0<=X<200,28,critical/other existing credit,new car,13006,500<=X<1000,unemployed,4,male div/sep,co applicant,4,car,23,stores,own,190,unemp/unskilled non res,5,none,no,4485,bad
2774,0<=X<200,53,critical/other existing credit,new car,14343,100<=X<500,<1,3,male div/sep,co applicant,3,car,69,stores,own,290,high qualif/self emp/mgmt,14,yes,yes,3506,bad
2775,0<=X<200,21,existing paid,new car,758,<100,4<=X<7,4,male mar/wid,co applicant,4,car,22,stores,own,400,unskilled resident,2,none,yes,1119,good
2776,0<=X<200,28,critical/other existing credit,new car,354,<100,>=7,2,male mar/wid,co applicant,3,real estate,48,bank,own,260,skilled,6,yes,no,3559,good
2777,0<=X<200,51,existing paid,new car,287,<100,>=7,1,male mar/wid,co applicant,2,no known property,74,none,rent,400,unemp/unskilled non res,4,yes,no,3886,bad
2778,0<=X<200,58,delayed previously,new car,852,>=1000,4<=X<7,4,male mar/wid,co applicant,2,real estate,34,stores,rent,390,high qualif/self emp/mgmt,12,yes,no,273,good
2779,0<=X<200,48,all paid,new car,289,100<=X<500,unemployed,2,male div/sep,co applicant,4,car,49,none,rent,280,unemp/unskilled non res,13,none,yes,3690,bad
2780,0<=X<200,37,all paid,new car,400,100<=X<500,>=7,2,male div/sep,co applicant,3,life insurance,55,none,rent,40,skilled,2,yes,yes,4399,bad
2781,0<=X<200,35,all paid,new car,5629,<100,<1,1,male div/sep,co applicant,2,life insurance,22,stores,rent,370,unemp/unskilled non res,1,none,yes,2061,bad
2782,0<=X<200,17,delayed previously,new car,5478,>=1000,>=7,4,male mar/wid,co applicant,4,life insurance,38,stores,rent,370,unemp/unskilled non res,3,none,yes,2151,bad
2783,0<=X<200,53,critical/other existing credit,new car,17258,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,2,no known property,70,stores,rent,360,high qualif/self emp/mgmt,3,none,no,4287,good
2784,0<=X<200,70,no credits/all paid,new car,11349,100<=X<500,<1,2,male div/sep,co applicant,1,no known property,52,bank,rent,280,unskilled resident,14,yes,no,2275,bad
2785,0<=X<200,52,delayed previously,new car,18187,100<=X<500,<1,2,male div/sep,co applicant,3,no known property,70,bank,rent,310,unemp/unskilled non res,3,none,yes,996,bad
2786,0<=X<200,68,critical/other existing credit,new car,7001,500<=X<1000,<1,3,male div/sep,co applicant,1,real estate,40,none,rent,110,high qualif/self emp/mgmt,14,none,no,3246,bad
2787,0<=X<200,13,no credits/all paid,new car,10488,>=1000,<1,2,male div/sep,co applicant,1,no known property,22,bank,rent,360,unemp/unskilled non res,6,yes,yes,2743,good
2788,0<=X<200,15,delayed previously,new car,4071,>=1000,>=7,3,male div/sep,co applicant,3,car,27,stores,rent,230,unemp/unskilled non res,12,yes,yes,2461,bad
2789,0<=X<200,5,critical/other existing credit,new car,14923,<100,>=7,2,male div/sep,co applicant,4,car,52,stores,rent,350,unemp/unskilled non res,2,none,yes,1384,bad
2790,0<=X<200,36,existing paid,new car,588,100<=X<500,>=7,2,male single,co applicant,4,no known property,44,none,rent,180,unskilled resident,5,none,no,3032,good
2791,0<=X<200,64,delayed previously,new car,895,<100,4<=X<7,2,male single,co applicant,1,no known property,36,stores,rent,340,skilled,7,yes,yes,496,good
2792,0<=X<200,23,existing paid,new car,782,>=1000,unemployed,1,male single,co applicant,2,life insurance,31,none,rent,430,unemp/unskilled non res,6,yes,yes,3214,good
2793,0<=X<200,47,no credits/all paid,new car,11309,<100,4<=X<7,1,male div/sep,co applicant,4,life insurance,42,bank,rent,430,skilled,3,none,no,2144,good
2794,0<=X<200,9,delayed previously,new car,14669,>=1000,4<=X<7,3,male mar/wid,co applicant,2,real estate,23,stores,rent,460,high qualif/self emp/mgmt,12,none,no,2346,good
2795,0<=X<200,46,no credits/all paid,new car,3716,<100,4<=X<7,4,male div/sep,co applicant,1,real estate,49,none,rent,60,high qualif/self emp/mgmt,3,yes,no,547,good
2796,0<=X<200,13,critical/other existing credit,new car,13128,500<=X<1000,1<=X<4,1,male div/sep,co applicant,3,life insurance,47,bank,rent,450,high qualif/self emp/mgmt,7,none,yes,2300,good
2797,0<=X<200,33,no credits/all paid,new car,1940,100<=X<500,unemployed,1,male div/sep,co applicant,3,no known property,70,none,rent,140,skilled,10,none,yes,1464,good
2798,0<=X<200,4,no credits/all paid,new car,14005,500<=X<1000,unemployed,2,male div/sep,co applicant,1,life insurance,55,stores,rent,370,skilled,3,none,yes,1456,good
2799,0<=X<200,16,delayed previously,new car,14941,100<=X<500,4<=X<7,4,male div/sep,co applicant,4,real estate,75,bank,rent,60,unemp/unskilled non res,3,yes,yes,4486,good
2800,0<=X<200,45,no credits/all paid,new car,4685,<100,1<=X<4,3,male div/sep,co applicant,2,no known property,49,stores,rent,240,high qualif/self emp/mgmt,2,yes,yes,3499,good
2801,0<=X<200,49,no credits/all paid,new car,2357,<100,unemployed,2,male div/sep,co applicant,3,life insurance,26,bank,rent,200,unskilled resident,1,yes,no,1104,good
2802,0<=X<200,47,no credits/all paid,new car,18128,500<=X<1000,<1,4,male div/sep,co applicant,2,no known property,38,stores,rent,170,high qualif/self emp/mgmt,1,yes,no,4094,good
2803,0<=X<200,24,no credits/all paid,new car,12996,>=1000,1<=X<4,3,male mar/wid,co applicant,1,real estate,47,stores,rent,320,unemp/unskilled non res,10,yes,no,1611,good
2804,0<=X<200,20,existing paid,new car,453,no known savings,>=7,4,male div/sep,guarantor,1,no known property,74,bank,for free,290,unskilled resident,10,none,no,2211,bad
2805,0<=X<200,67,all paid,new car,16129,500<=X<1000,4<=X<7,1,male mar/wid,guarantor,2,life insurance,64,none,for free,100,high qualif/self emp/mgmt,9,none,no,841,good
2806,0<=X<200,41,delayed previously,new car,6593,>=1000,unemployed,1,male div/sep,guarantor,4,no known property,42,none,for free,340,skilled,14,yes,yes,528,bad
2807,0<=X<200,50,all paid,new car,14372,>=1000,4<=X<7,1,male div/sep,guarantor,3,car,57,bank,for free,420,high qualif/self emp/mgmt,5,none,yes,754,bad
2808,0<=X<200,49,existing paid,new car,656,<100,4<=X<7,3,male div/sep,guarantor,4,no known property,43,none,for free,370,high qualif/self emp/mgmt,4,yes,yes,2991,good
2809,0<=X<200,5,existing paid,new car,679,<100,<1,4,male div/sep,guarantor,4,real estate,43,none,for free,170,high qualif/self emp/mgmt,4,none,no,714,good
2810,0<=X<200,38,existing paid,new car,537,<100,unemployed,3,male single,guarantor,1,no known property,38,stores,for free,40,skilled,11,none,yes,2018,good
2811,0<=X<200,52,critical/other existing credit,new car,577,<100,>=7,2,male div/sep,guarantor,1,life insurance,34,stores,for free,10,high qualif/self emp/mgmt,6,none,no,2416,good
2812,0<=X<200,64,critical/other existing credit,new car,2875,>=1000,<1,1,male single,guarantor,4,no known property,48,bank,for free,330,high qualif/self emp/mgmt,2,yes,no,1354,good
2813,0<=X<200,30,critical/other existing credit,new car,8967,>=1000,<1,1,male div/sep,guarantor,1,car,26,bank,for free,300,unemp/unskilled non res,6,yes,no,3057,good
2814,0<=X<200,30,existing paid,new car,2150,<100,1<=X<4,4,female div/dep/mar,guarantor,2,no known property,24,bank,own,10,skilled,1,none,yes,3645,bad
2815,0<=X<200,18,critical/other existing credit,new car,1056,<100,>=7,3,male single,guarantor,3,real estate,30,bank,own,20,skilled,1,none,yes,1173,bad
2816,0<=X<200,50,delayed previously,new car,709,<100,>=7,2,male div/sep,guarantor,3,car,51,stores,own,50,skilled,8,none,yes,3891,bad
2817,0<=X<200,19,existing paid,new car,765,<100,>=7,3,male div/sep,guarantor,1,life insurance,45,stores,own,240,unemp/unskilled non res,2,yes,yes,1799,good
2818,0<=X<200,67,critical/other existing credit,new car,939,<100,<1,2,male single,guarantor,2,no known property,60,stores,own,30,high qualif/self emp/mgmt,4,yes,no,3150,bad
2819,0<=X<200,4,existing paid,new car,626,500<=X<1000,<1,1,male single,guarantor,4,no known property,64,stores,own,290,unemp/unskilled non res,6,yes,yes,528,bad
2820,0<=X<200,9,critical/other existing credit,new car,562,500<=X<1000,unemployed,3,male mar/wid,guarantor,2,car,64,stores,own,360,unskilled resident,11,yes,yes,4457,bad
2821,0<=X<200,26,critical/other existing credit,new car,930,100<=X<500,<1,4,male single,guarantor,4,no known property,35,stores,own,360,skilled,2,none,no,1138,good
2822,0<=X<200,26,no credits/all paid,new car,269,no known savings,>=7,1,male mar/wid,guarantor,3,no known property,65,bank,own,10,skilled,14,yes,yes,2344,good
2823,0<=X<200,20,existing paid,new car,590,500<=X<1000,<1,4,male single,guarantor,1,life insurance,64,bank,own,480,high qualif/self emp/mgmt,3,none,no,3387,good
2824,0<=X<200,25,all paid,new car,8793,>=1000,4<=X<7,2,male div/sep,guarantor,1,life insurance,72,none,own,70,skilled,1,yes,no,4193,good
2825,0<=X<200,59,no credits/all paid,new car,8749,500<=X<1000,<1,1,male div/sep,guarantor,4,car,56,none,own,30,high qualif/self emp/mgmt,4,yes,yes,1796,good
2826,0<=X<200,44,existing paid,new car,460,100<=X<500,1<=X<4,2,male mar/wid,guarantor,3,no known property,21,stores,rent,80,skilled,6,none,yes,103,bad
2827,0<=X<200,33,existing paid,new car,675,>=1000,unemployed,2,male div/sep,guarantor,3,car,33,stores,rent,420,unemp/unskilled non res,14,none,yes,534,bad
2828,0<=X<200,59,critical/other existing credit,new car,17001,500<=X<1000,4<=X<7,3,male single,guarantor,1,real estate,51,stores,rent,140,high qualif/self emp/mgmt,4,none,yes,4290,good
2829,0<=X<200,68,all paid,new car,9867,>=1000,4<=X<7,3,male div/sep,guarantor,3,life insurance,19,none,rent,120,skilled,13,none,no,2655,bad
2830,0<=X<200,40,no credits/all paid,new car,8353,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,65,none,rent,190,high qualif/self emp/mgmt,7,yes,yes,826,good
2831,0<=X<200,64,no credits/all paid,new car,15637,100<=X<500,>=7,3,male div/sep,guarantor,1,life insurance,19,stores,rent,130,high qualif/self emp/mgmt,8,none,yes,4077,bad
2832,0<=X<200,9,no credits/all paid,new car,10006,500<=X<1000,<1,1,male single,guarantor,3,life insurance,47,stores,rent,50,skilled,4,none,yes,3523,bad
2833,0<=X<200,39,no credits/all paid,new car,16875,>=1000,1<=X<4,2,male single,guarantor,3,no known property,21,stores,rent,470,unemp/unskilled non res,7,yes,yes,2972,bad
2834,0<=X<200,47,existing paid,new car,627,no known savings,<1,1,male div/sep,guarantor,3,life insurance,34,bank,rent,370,unskilled resident,5,yes,no,944,good
